Id,y
53269,1.4342244
53270,2.0309536
53271,1.8538009
53272,1.5986096
53273,1.4002295
53274,1.6458334
53275,1.9321945
53276,1.5624795
53277,1.5827405
53278,1.5680761
53279,1.5995926
53280,1.6043534
53281,2.1529357
53282,1.7387437
53283,2.065157
53284,2.2304382
53285,1.9425925
53286,2.3265202
53287,2.0089133
53288,1.2266034
53289,1.5259863
53290,1.6836176
53291,1.2391733
53292,1.8891573
53293,2.3463666
53294,2.1509259
53295,1.697055
53296,1.5093634
53297,1.911452
53298,1.8253131
53299,2.1477334
53300,2.3243065
53301,2.1535814
53302,1.796754
53303,1.5139937
53304,2.2183673
53305,1.9698508
53306,1.7821449
53307,1.7076652
53308,1.9782919
53309,2.0669315
53310,1.8582674
53311,1.7419847
53312,2.1624641
53313,2.1041102
53314,2.0193157
53315,2.2930772
53316,1.1968694
53317,2.1039176
53318,1.8254855
53319,2.1586103
53320,1.9420127
53321,1.8291626
53322,1.9301739
53323,1.8790462
53324,2.1656744
53325,2.3849957
53326,2.0314353
53327,1.8497709
53328,1.274197
53329,2.2440107
53330,1.7216793
53331,1.963896
53332,1.6633778
53333,1.7615972
53334,1.5289372
53335,1.9481183
53336,1.4516076
53337,1.7533777
53338,1.957022
53339,1.4469345
53340,1.4002408
53341,1.9001751
53342,2.005084
53343,1.9789716
53344,1.8378366
53345,2.0084016
53346,2.6306305
53347,2.0353835
53348,2.0530736
53349,2.0470743
53350,1.9561193
53351,1.2970401
53352,1.8331821
53353,2.0893416
53354,1.40144
53355,1.9440718
53356,1.726847
53357,2.3682597
53358,1.7696997
53359,2.303246
53360,1.9035075
53361,2.1423907
53362,2.071293
53363,1.1953515
53364,2.2397346
53365,1.321491
53366,2.2965841
53367,2.566256
53368,1.4793478
53369,2.0422685
53370,2.268283
53371,2.148756
53372,1.9121963
53373,1.4912257
53374,1.7657272
53375,1.6162349
53376,2.216564
53377,1.9430606
53378,2.276672
53379,1.4976019
53380,1.9939239
53381,2.0476894
53382,1.7571322
53383,2.201797
53384,1.6122793
53385,1.687077
53386,1.9441608
53387,1.2392226
53388,1.5615189
53389,1.102889
53390,1.5071284
53391,1.3993448
53392,1.7313688
53393,1.645609
53394,1.562989
53395,1.6618645
53396,2.131247
53397,2.138106
53398,1.9392155
53399,2.1136317
53400,2.0835373
53401,1.6133877
53402,1.6912949
53403,1.7089345
53404,1.6811483
53405,1.7739121
53406,2.2579079
53407,1.6585829
53408,2.0131538
53409,1.3469409
53410,2.2559018
53411,1.9379133
53412,1.8351235
53413,1.9316944
53414,1.6489005
53415,2.2650614
53416,1.9242088
53417,2.0277328
53418,1.37898
53419,2.1130629
53420,1.9632508
53421,1.9099368
53422,1.9396318
53423,1.8964235
53424,1.8832978
53425,2.0048466
53426,2.3852527
53427,1.9811047
53428,1.8690524
53429,1.498572
53430,1.9616318
53431,1.6454606
53432,1.7296759
53433,2.4082901
53434,2.0841146
53435,2.1601737
53436,1.943729
53437,2.266152
53438,1.7400899
53439,2.4758518
53440,1.6374971
53441,1.8978399
53442,2.2938728
53443,1.4666065
53444,1.8988736
53445,1.6653827
53446,1.0745009
53447,2.1954935
53448,1.9246174
53449,1.7059853
53450,2.1277273
53451,2.2323084
53452,2.0641847
53453,2.017718
53454,2.275547
53455,1.4222289
53456,2.8397486
53457,2.2730837
53458,1.7216854
53459,1.189574
53460,1.6541023
53461,2.1472397
53462,1.7934881
53463,1.920802
53464,2.061106
53465,1.4552711
53466,2.5190809
53467,2.2513964
53468,1.9836447
53469,2.217965
53470,1.9340694
53471,1.4738746
53472,2.197994
53473,2.2744057
53474,1.7306107
53475,2.023371
53476,1.9026545
53477,1.9130979
53478,1.484499
53479,2.1950266
53480,2.0446856
53481,1.9039458
53482,2.173285
53483,2.061391
53484,2.0734298
53485,1.5758041
53486,1.9165248
53487,2.0319762
53488,1.9760047
53489,1.8429388
53490,1.7691073
53491,1.8064394
53492,1.9654483
53493,1.4677304
53494,2.2862248
53495,1.5249754
53496,1.710468
53497,1.8918688
53498,1.9287364
53499,2.4256938
53500,2.5328832
53501,1.9950951
53502,2.2484474
53503,1.820882
53504,1.760474
53505,1.9449973
53506,2.0661478
53507,2.3216314
53508,1.4979128
53509,2.0782983
53510,2.3992643
53511,2.0106747
53512,2.183741
53513,1.3188989
53514,1.9286417
53515,2.3520546
53516,1.4926332
53517,1.8838599
53518,2.1033087
53519,1.5165514
53520,1.7447686
53521,1.8083706
53522,1.5666419
53523,2.6309056
53524,1.6496232
53525,1.2147737
53526,1.5900384
53527,1.5503848
53528,1.758637
53529,2.201132
53530,2.1855495
53531,1.332495
53532,1.7993858
53533,2.1899493
53534,2.3578746
53535,1.7772495
53536,1.6427766
53537,2.1396365
53538,1.7370982
53539,1.7172754
53540,1.6700975
53541,1.8425775
53542,1.8177798
53543,1.9900345
53544,1.8233593
53545,1.8705552
53546,2.0279202
53547,1.5556763
53548,2.1042566
53549,1.9685692
53550,2.0579789
53551,1.4653313
53552,2.3325346
53553,2.2829094
53554,2.0156085
53555,2.1059902
53556,1.9553459
53557,2.3252103
53558,2.0299795
53559,2.0833714
53560,2.0933635
53561,2.5634143
53562,1.501477
53563,2.3214316
53564,2.3603733
53565,1.8047687
53566,2.001439
53567,1.6004138
53568,1.9906553
53569,1.7940798
53570,1.4472324
53571,1.9710698
53572,1.5597038
53573,1.9569972
53574,2.1379352
53575,1.8478267
53576,1.6518561
53577,2.6476636
53578,2.1865592
53579,2.47177
53580,1.8781573
53581,2.1046436
53582,1.8411084
53583,1.6198068
53584,2.110206
53585,2.196479
53586,2.0670617
53587,1.6293337
53588,1.574016
53589,2.150459
53590,1.8357863
53591,2.429018
53592,2.1853185
53593,1.6486547
53594,1.7594998
53595,1.8725206
53596,1.472139
53597,1.6798062
53598,1.654843
53599,2.1986682
53600,2.0203414
53601,2.4305582
53602,1.850045
53603,2.185637
53604,1.7311515
53605,2.4738898
53606,1.9533817
53607,1.7148525
53608,2.2655694
53609,2.0466712
53610,1.2374638
53611,1.7834313
53612,2.4771006
53613,1.9612435
53614,1.7924247
53615,1.4801522
53616,1.5279337
53617,1.6802521
53618,1.3179935
53619,2.026292
53620,2.2031872
53621,1.9635
53622,1.6395477
53623,1.9986247
53624,2.229662
53625,1.506204
53626,1.5590079
53627,2.2423642
53628,2.1135616
53629,2.1349277
53630,2.1293166
53631,2.0606375
53632,2.046113
53633,2.2823958
53634,0.99312747
53635,2.1110768
53636,2.0642865
53637,1.767143
53638,1.7732297
53639,1.555765
53640,1.5553116
53641,1.746563
53642,2.0158381
53643,1.4815861
53644,2.1120863
53645,1.679973
53646,1.4362472
53647,1.9355112
53648,2.074104
53649,1.9268112
53650,2.4884474
53651,1.9926407
53652,1.325332
53653,1.5198295
53654,2.1088035
53655,1.8036153
53656,2.4624438
53657,1.7619071
53658,2.1749368
53659,1.399124
53660,2.0795217
53661,1.8214661
53662,1.9437906
53663,2.248641
53664,2.055287
53665,1.7207917
53666,2.2705383
53667,1.7415655
53668,1.3799907
53669,1.8238676
53670,1.2633159
53671,1.2748588
53672,1.8755045
53673,1.399397
53674,1.5823472
53675,2.006192
53676,1.9583201
53677,2.3241906
53678,1.85213
53679,1.9457415
53680,1.6076478
53681,2.0615833
53682,2.2030373
53683,1.5745751
53684,1.9466702
53685,2.072727
53686,1.9720445
53687,1.7332062
53688,2.1162162
53689,1.8000785
53690,1.9003775
53691,2.2662826
53692,1.9396676
53693,1.9049872
53694,1.9022436
53695,2.2183344
53696,1.2864568
53697,2.1451283
53698,2.2135
53699,1.4918042
53700,1.7490842
53701,1.8785713
53702,1.5806006
53703,2.0871701
53704,1.8900676
53705,2.169058
53706,1.6163386
53707,2.71885
53708,2.3804638
53709,2.2739062
53710,2.3107774
53711,1.8198168
53712,2.162491
53713,1.7629013
53714,1.7682263
53715,2.1459458
53716,1.8755455
53717,1.9039828
53718,1.8054125
53719,2.1936
53720,2.014327
53721,1.9921315
53722,2.1007874
53723,2.241062
53724,1.7458532
53725,2.107447
53726,1.2529933
53727,2.1436036
53728,1.841536
53729,2.049119
53730,2.0435243
53731,1.8934304
53732,1.466601
53733,1.9235882
53734,1.8511397
53735,2.2085137
53736,1.6855386
53737,1.9531856
53738,1.6313376
53739,2.2009735
53740,1.8016362
53741,2.000978
53742,1.5138493
53743,1.9037396
53744,2.4298267
53745,1.7648062
53746,2.0378308
53747,1.8129462
53748,1.4824175
53749,2.063108
53750,2.249679
53751,1.6070014
53752,1.2540649
53753,1.7630059
53754,1.9814192
53755,2.2681034
53756,1.9551364
53757,1.6168355
53758,1.4356494
53759,2.109252
53760,2.2880974
53761,1.6168433
53762,0.8479756
53763,2.3308349
53764,2.2009947
53765,1.3648102
53766,1.4561347
53767,2.0658498
53768,1.8304641
53769,1.8674103
53770,2.032393
53771,1.900128
53772,2.3427398
53773,1.8647504
53774,1.733568
53775,2.0864139
53776,2.3164096
53777,1.9911432
53778,1.1639266
53779,1.4513502
53780,1.5391498
53781,1.7077646
53782,2.0299802
53783,1.9456258
53784,1.5716555
53785,1.8491013
53786,1.8952144
53787,2.3886244
53788,1.911977
53789,1.7861048
53790,1.6814202
53791,1.9607018
53792,1.7368097
53793,1.6337956
53794,1.5449601
53795,2.5578122
53796,1.696828
53797,1.0977323
53798,2.0417185
53799,2.423534
53800,1.9270002
53801,1.7368817
53802,1.6884856
53803,1.7760186
53804,1.9613729
53805,2.171206
53806,2.1446607
53807,1.6590364
53808,1.8600187
53809,2.2944436
53810,2.1190603
53811,1.6594701
53812,1.9604858
53813,2.0325212
53814,2.0392423
53815,1.9176321
53816,2.1860554
53817,1.1658387
53818,2.1806502
53819,2.545159
53820,1.7396972
53821,1.8754746
53822,1.3628627
53823,2.2371767
53824,2.4897552
53825,2.2574124
53826,1.8779415
53827,1.7673029
53828,1.3397846
53829,1.7926636
53830,1.4104891
53831,2.1682603
53832,1.9897157
53833,2.4307108
53834,1.7812269
53835,1.9378409
53836,1.3270967
53837,1.8789064
53838,2.132303
53839,2.1688685
53840,1.6209286
53841,1.5371478
53842,1.8271631
53843,1.7949268
53844,2.0328622
53845,2.113253
53846,1.1070021
53847,1.3165569
53848,1.968872
53849,2.3727949
53850,2.1133885
53851,1.8860503
53852,1.8612074
53853,1.4630644
53854,1.6274648
53855,2.3551185
53856,1.7710786
53857,2.100319
53858,1.6246419
53859,1.594098
53860,1.4749292
53861,1.981484
53862,1.9316306
53863,1.8223553
53864,2.0652351
53865,2.530141
53866,1.8173114
53867,1.4929225
53868,2.4820535
53869,1.4405648
53870,1.7331487
53871,1.8305246
53872,1.497365
53873,1.4304837
53874,2.6538079
53875,2.4040394
53876,2.0704417
53877,2.060834
53878,1.9393601
53879,1.9618663
53880,2.5585895
53881,2.2224946
53882,2.0219982
53883,2.3360538
53884,1.784398
53885,1.8823488
53886,2.698993
53887,2.2973974
53888,2.2023065
53889,1.3380381
53890,1.5076225
53891,1.5470703
53892,2.4891531
53893,2.165705
53894,1.6468849
53895,2.1594865
53896,1.938376
53897,1.8531001
53898,2.1602323
53899,2.169512
53900,1.4230349
53901,1.5241014
53902,1.6844727
53903,1.8384748
53904,1.8317571
53905,2.0815217
53906,1.9951628
53907,1.5646397
53908,1.6803789
53909,2.2016525
53910,2.4640844
53911,1.7898165
53912,2.4301984
53913,2.2660174
53914,2.0788133
53915,2.222377
53916,2.1395085
53917,1.96298
53918,1.4253783
53919,1.4268751
53920,2.0403159
53921,2.1555192
53922,2.2746956
53923,2.394093
53924,1.9104464
53925,1.192347
53926,1.9759356
53927,2.0224311
53928,2.3682764
53929,1.51201
53930,2.0019736
53931,2.0167477
53932,1.6934762
53933,1.754002
53934,2.160327
53935,1.5616481
53936,2.1159906
53937,1.2375616
53938,2.433998
53939,2.4600685
53940,2.258181
53941,1.655511
53942,1.1635205
53943,1.6256784
53944,1.8088194
53945,1.9261959
53946,1.9872514
53947,2.2462165
53948,2.0151117
53949,2.1742036
53950,1.5518837
53951,1.690467
53952,1.7837387
53953,1.50976
53954,2.1642575
53955,1.2892132
53956,2.0713527
53957,1.6703944
53958,2.5235972
53959,1.7387719
53960,2.4972372
53961,1.6218566
53962,2.5024822
53963,1.417729
53964,2.2052562
53965,1.022107
53966,1.8179429
53967,2.4890127
53968,2.1754305
53969,1.7559478
53970,2.061468
53971,2.0143914
53972,2.3823047
53973,2.1124036
53974,1.5214915
53975,1.4999338
53976,2.382239
53977,1.9666876
53978,1.9960659
53979,2.2343197
53980,1.5399607
53981,1.844491
53982,1.5521573
53983,1.2066939
53984,1.6448053
53985,1.6315656
53986,2.14755
53987,1.571601
53988,1.8953973
53989,1.9982108
53990,2.0249033
53991,2.0496874
53992,1.2561271
53993,2.0470684
53994,1.6670713
53995,1.3533496
53996,2.0691786
53997,1.8434805
53998,2.0139668
53999,2.5641203
54000,2.0341733
54001,1.8819324
54002,1.892923
54003,1.8743125
54004,1.1556478
54005,1.9469693
54006,1.9775629
54007,1.5582014
54008,2.0795448
54009,2.128067
54010,2.0496392
54011,1.6928856
54012,2.5038798
54013,1.5531355
54014,2.372236
54015,1.8515757
54016,1.9010043
54017,1.4505236
54018,1.5152447
54019,1.7713616
54020,1.6365249
54021,1.4846767
54022,1.9708395
54023,1.8884829
54024,2.1510816
54025,2.0025263
54026,1.5095234
54027,2.3723655
54028,2.2743428
54029,1.9052582
54030,1.6986319
54031,1.2001967
54032,1.7686203
54033,1.7144386
54034,1.8093982
54035,1.839081
54036,1.56975
54037,1.9079928
54038,2.4076104
54039,1.3676608
54040,1.8180026
54041,1.7636896
54042,2.1801047
54043,2.2183275
54044,1.8199133
54045,1.239714
54046,1.807326
54047,1.4060695
54048,1.8981298
54049,1.6529666
54050,2.2382817
54051,1.8033433
54052,1.886429
54053,1.9048531
54054,1.7837981
54055,2.2558768
54056,2.1534483
54057,1.1399256
54058,1.7773077
54059,1.7728659
54060,1.9809026
54061,2.4741168
54062,2.032307
54063,2.347179
54064,1.6573521
54065,1.8269986
54066,2.1417499
54067,1.4489998
54068,2.0788906
54069,1.5536689
54070,2.124614
54071,1.9409299
54072,1.6053063
54073,1.6700829
54074,1.5872414
54075,1.9589057
54076,2.4310722
54077,1.9938419
54078,1.7751178
54079,1.8218571
54080,1.9177115
54081,1.6228212
54082,1.2593914
54083,2.0597787
54084,2.4296732
54085,1.921546
54086,1.6562794
54087,1.7329708
54088,1.2646297
54089,2.3034363
54090,1.4437928
54091,1.7856348
54092,1.4440494
54093,1.4796791
54094,2.1317506
54095,2.021046
54096,1.811323
54097,1.806335
54098,1.6919813
54099,1.7521595
54100,1.7033675
54101,1.7394705
54102,2.2147462
54103,2.080174
54104,1.7344872
54105,2.284809
54106,2.2043464
54107,1.3315349
54108,1.9781752
54109,1.4666984
54110,2.3444674
54111,1.7375958
54112,2.2701807
54113,1.6505405
54114,1.9237925
54115,1.2806543
54116,2.50779
54117,1.9513619
54118,2.251872
54119,1.8521222
54120,1.3778887
54121,1.9673889
54122,1.4810795
54123,1.6769685
54124,2.0596647
54125,2.5888677
54126,1.6667683
54127,2.1156383
54128,1.5327092
54129,1.5175716
54130,2.5124915
54131,2.4152617
54132,2.4975781
54133,2.2293885
54134,1.5347888
54135,2.1096277
54136,2.1549973
54137,2.1756227
54138,2.4239526
54139,1.2856833
54140,1.6960135
54141,2.0864105
54142,2.1984582
54143,2.3191204
54144,1.5910429
54145,1.17073
54146,1.9126495
54147,2.243638
54148,1.7113606
54149,1.2564062
54150,1.6122363
54151,1.9150329
54152,1.4347788
54153,1.6776005
54154,2.4249768
54155,1.870864
54156,1.7284982
54157,1.6885209
54158,2.4188628
54159,1.5089085
54160,2.1521142
54161,2.4366052
54162,1.5102842
54163,1.6987896
54164,1.7233595
54165,2.0863354
54166,1.7267789
54167,2.1173098
54168,2.0414202
54169,1.5608888
54170,1.5618305
54171,1.1649354
54172,1.2031841
54173,1.6488925
54174,1.9442644
54175,2.38512
54176,2.4219315
54177,2.0797858
54178,1.9280179
54179,1.7843714
54180,1.9383445
54181,2.0788665
54182,1.7280307
54183,1.003221
54184,1.8600484
54185,1.5639559
54186,1.3880346
54187,2.2803695
54188,1.7751961
54189,1.4636045
54190,2.1064875
54191,1.7061048
54192,1.3987722
54193,1.8405367
54194,2.2915266
54195,1.6941888
54196,2.0606952
54197,1.6505762
54198,2.1378417
54199,2.147214
54200,1.5792677
54201,1.3437985
54202,1.5491338
54203,1.5424393
54204,1.8288552
54205,1.8950316
54206,1.853145
54207,2.0878217
54208,2.5843163
54209,1.6219597
54210,2.041027
54211,1.5138305
54212,1.5614157
54213,1.9502014
54214,2.398956
54215,2.1491086
54216,1.964408
54217,2.0572915
54218,2.105747
54219,1.8785075
54220,2.0758183
54221,2.3994246
54222,1.5778213
54223,1.2219654
54224,1.8295066
54225,1.8013098
54226,1.617282
54227,1.7384841
54228,1.2740697
54229,1.5792596
54230,1.9464766
54231,2.527345
54232,1.473764
54233,2.1698563
54234,2.052619
54235,2.0360773
54236,1.7256142
54237,1.8122804
54238,1.9233578
54239,2.4481292
54240,1.5994457
54241,1.3297391
54242,2.2877948
54243,2.3334093
54244,1.7838805
54245,2.184689
54246,2.1204462
54247,1.7477089
54248,2.2011354
54249,1.7528913
54250,2.1064262
54251,1.864901
54252,2.3782191
54253,2.065418
54254,1.768018
54255,1.9603707
54256,2.0311291
54257,2.2505672
54258,2.080469
54259,2.1862783
54260,2.3265264
54261,2.2292156
54262,1.4840486
54263,2.6511362
54264,1.6029634
54265,2.059099
54266,1.8988234
54267,2.1867437
54268,1.5416554
54269,1.8346448
54270,2.2561285
54271,2.4202256
54272,1.7924201
54273,1.9898825
54274,1.2844799
54275,2.2603548
54276,1.9802504
54277,1.6319175
54278,2.302962
54279,2.12686
54280,1.4580457
54281,1.194922
54282,1.6055853
54283,1.4557872
54284,1.904188
54285,2.1434147
54286,1.6525633
54287,1.6571965
54288,2.0371623
54289,2.0990307
54290,2.2962046
54291,2.3043475
54292,2.3815477
54293,1.633019
54294,2.3745086
54295,2.1936677
54296,2.1764033
54297,1.919911
54298,1.6146536
54299,1.9053019
54300,1.9486386
54301,1.9486699
54302,1.9092968
54303,1.7522165
54304,2.289715
54305,1.3694274
54306,1.5784612
54307,1.6172774
54308,2.429672
54309,2.2569988
54310,2.2164912
54311,1.907408
54312,2.128534
54313,2.0060089
54314,1.6617615
54315,2.1418645
54316,1.3833076
54317,1.494111
54318,1.9908394
54319,2.1242888
54320,1.5418342
54321,1.505452
54322,2.211933
54323,1.8690919
54324,1.6988119
54325,2.449
54326,1.7591336
54327,1.5475676
54328,1.3359363
54329,1.5573845
54330,2.2506814
54331,1.9100602
54332,1.9613347
54333,2.0951998
54334,2.3128192
54335,2.092366
54336,1.5724182
54337,2.1958842
54338,2.245388
54339,2.2009706
54340,2.170338
54341,1.1519434
54342,2.026802
54343,2.074998
54344,1.6545166
54345,1.781862
54346,1.9788705
54347,1.7164619
54348,1.4236017
54349,1.7768703
54350,1.3911072
54351,1.8544935
54352,1.7254716
54353,2.2146418
54354,1.9060625
54355,2.1731203
54356,1.9474669
54357,1.9502572
54358,1.5615745
54359,1.9684464
54360,2.0117152
54361,1.7655399
54362,1.9647413
54363,1.4142176
54364,1.8520768
54365,1.9881517
54366,1.4066356
54367,2.0213091
54368,1.6120559
54369,2.2342663
54370,1.853393
54371,2.7167068
54372,1.9342324
54373,2.4623814
54374,1.805641
54375,2.0756855
54376,2.0054152
54377,2.4402997
54378,1.833157
54379,1.5659857
54380,2.101215
54381,1.8552169
54382,2.0467236
54383,1.9016706
54384,2.2525632
54385,1.8013861
54386,1.6824661
54387,1.7216997
54388,1.9980588
54389,1.5009054
54390,1.7060835
54391,2.2626731
54392,1.7771279
54393,1.5706906
54394,1.6713766
54395,2.505826
54396,1.9768587
54397,1.6934484
54398,2.4640956
54399,1.3467124
54400,2.0502057
54401,2.4007597
54402,2.280022
54403,1.9275457
54404,1.2373905
54405,1.703244
54406,2.6959028
54407,1.1879325
54408,1.6307945
54409,1.8052944
54410,1.9346694
54411,2.4812913
54412,2.111039
54413,2.0296094
54414,1.6035911
54415,1.6315745
54416,1.5707387
54417,2.0655096
54418,1.6491219
54419,1.6998183
54420,1.2915272
54421,2.3245811
54422,1.8836181
54423,2.474499
54424,1.3272326
54425,1.9376402
54426,2.1985874
54427,2.4700043
54428,1.9272306
54429,2.21744
54430,1.813508
54431,1.8138015
54432,2.117746
54433,1.6141618
54434,1.5981328
54435,1.7460699
54436,1.6612252
54437,2.665214
54438,1.6706824
54439,1.6544977
54440,2.152221
54441,2.17874
54442,2.317789
54443,1.9488974
54444,2.1118653
54445,1.9170805
54446,1.922314
54447,2.0088692
54448,1.8668873
54449,1.5547853
54450,1.156642
54451,2.0076814
54452,2.1998122
54453,1.8339987
54454,1.9330012
54455,2.0841393
54456,2.2647192
54457,2.2679405
54458,2.053922
54459,1.6021531
54460,1.4687461
54461,2.3271759
54462,2.6605415
54463,2.4830651
54464,1.6561712
54465,2.3174632
54466,2.543141
54467,2.482621
54468,2.370079
54469,2.0362325
54470,1.4926848
54471,1.5178041
54472,1.5481476
54473,1.7108344
54474,1.9376019
54475,2.0026793
54476,1.4376594
54477,1.460295
54478,2.168682
54479,1.8457015
54480,1.409684
54481,1.9728166
54482,2.1683142
54483,1.7290483
54484,1.9351941
54485,1.9143299
54486,2.39602
54487,2.2315426
54488,2.3414016
54489,1.7916867
54490,2.315078
54491,1.9061164
54492,1.4126662
54493,1.710496
54494,2.0249665
54495,1.703508
54496,1.7098105
54497,1.5877572
54498,1.4948443
54499,2.195978
54500,2.4228814
54501,1.7731587
54502,1.7323172
54503,2.25027
54504,1.7345947
54505,1.9799546
54506,2.4137955
54507,2.3557997
54508,2.2143116
54509,1.6070496
54510,2.0855942
54511,1.7507781
54512,1.9304295
54513,1.4145168
54514,2.3871396
54515,1.3599604
54516,2.1285095
54517,1.6579375
54518,1.935944
54519,1.6876992
54520,1.782034
54521,1.8986497
54522,1.9509674
54523,2.1320555
54524,2.3913844
54525,1.8904239
54526,2.1387656
54527,1.6902993
54528,2.098785
54529,1.0583328
54530,2.4425511
54531,2.2442918
54532,1.5956271
54533,1.805053
54534,1.8541505
54535,2.1175928
54536,1.5902869
54537,1.843546
54538,2.2402782
54539,1.8116622
54540,1.939006
54541,2.085347
54542,2.228526
54543,2.5091321
54544,1.8655764
54545,2.035953
54546,2.4541535
54547,1.5639524
54548,1.9796938
54549,1.5763223
54550,1.194868
54551,1.7997798
54552,2.0465534
54553,2.4139113
54554,1.6404345
54555,2.1366286
54556,1.7585622
54557,2.2743058
54558,1.0916256
54559,1.6038098
54560,1.39836
54561,1.5870935
54562,1.8637738
54563,1.7679052
54564,2.0173697
54565,1.4902909
54566,2.3563647
54567,1.6340988
54568,1.7596948
54569,2.4698026
54570,1.5079521
54571,1.846276
54572,2.1072176
54573,1.8634065
54574,2.3579762
54575,1.6674664
54576,1.8211617
54577,1.609093
54578,1.753534
54579,1.8364148
54580,1.6168288
54581,1.9512987
54582,2.2956982
54583,1.3135715
54584,1.2582115
54585,2.4545174
54586,1.5121073
54587,1.7252808
54588,1.67132
54589,1.6160113
54590,1.8374245
54591,1.9033246
54592,0.9066651
54593,1.5679499
54594,1.1754295
54595,1.614754
54596,1.8612309
54597,2.63437
54598,1.9620814
54599,1.8637342
54600,1.5931954
54601,1.9720707
54602,1.795701
54603,2.0425534
54604,1.7935877
54605,1.6089085
54606,2.353467
54607,1.7377719
54608,2.0007164
54609,2.051191
54610,2.5214744
54611,1.5628644
54612,1.7358073
54613,1.1619706
54614,1.6178505
54615,1.9895958
54616,2.195511
54617,2.1980023
54618,1.7799281
54619,1.9276665
54620,2.2293901
54621,1.7286241
54622,1.8177105
54623,2.257277
54624,2.158034
54625,2.2812912
54626,2.23159
54627,2.041756
54628,1.9132162
54629,1.9534241
54630,1.8896472
54631,1.9254414
54632,1.9109516
54633,2.1992674
54634,1.9616091
54635,2.3545978
54636,1.6661124
54637,2.1309345
54638,1.646135
54639,2.3571546
54640,1.9206735
54641,1.7485178
54642,1.6278938
54643,2.6225138
54644,2.3665504
54645,1.2356887
54646,1.9483865
54647,1.8719022
54648,1.69036
54649,1.5636175
54650,1.3276252
54651,2.0892498
54652,2.184489
54653,1.6474864
54654,1.8791229
54655,2.0047514
54656,1.7101989
54657,1.7884296
54658,1.7349472
54659,1.8936192
54660,1.6602082
54661,2.3447366
54662,2.0545516
54663,1.8766422
54664,1.5582237
54665,1.7985762
54666,1.9105095
54667,1.7965837
54668,1.8400961
54669,1.9929454
54670,2.035864
54671,1.90242
54672,1.9197263
54673,1.250105
54674,1.8701191
54675,1.8491141
54676,2.181696
54677,2.0172532
54678,1.257359
54679,2.0572634
54680,1.9887699
54681,2.3244245
54682,2.2490268
54683,2.1353707
54684,2.0110493
54685,1.6310581
54686,1.229157
54687,1.9750873
54688,1.5837985
54689,1.4344027
54690,1.9437038
54691,1.1758356
54692,1.5378106
54693,2.2132103
54694,2.6544805
54695,1.6089609
54696,1.7294914
54697,1.9811759
54698,1.8216568
54699,1.685598
54700,1.4453198
54701,1.9033316
54702,1.7641993
54703,2.3875172
54704,1.2367355
54705,1.3424174
54706,1.3537053
54707,2.205088
54708,1.9867603
54709,2.0185533
54710,1.6370087
54711,1.4718199
54712,2.0405142
54713,2.0870793
54714,2.0080307
54715,1.554072
54716,1.977948
54717,1.6540552
54718,2.1036415
54719,1.8430176
54720,2.144597
54721,1.6509115
54722,1.6312904
54723,1.4131793
54724,1.8531154
54725,1.8368638
54726,1.9928783
54727,1.6605313
54728,1.7400397
54729,2.1642945
54730,2.2853699
54731,1.7013038
54732,2.215025
54733,2.0666087
54734,2.1926591
54735,1.887611
54736,2.0811002
54737,1.5323882
54738,2.1899438
54739,2.5263379
54740,2.2751272
54741,1.8290092
54742,2.4143934
54743,1.8422632
54744,2.3370018
54745,1.6994315
54746,2.112552
54747,2.0097456
54748,1.6356136
54749,1.7313071
54750,1.1122184
54751,2.17476
54752,2.3312814
54753,1.8747249
54754,1.9140186
54755,1.5202265
54756,2.6100507
54757,1.6996897
54758,1.736851
54759,0.89642704
54760,1.5442222
54761,2.4086053
54762,1.9518353
54763,1.5615615
54764,1.8851743
54765,2.331522
54766,2.1828473
54767,1.794555
54768,2.046783
54769,2.037268
54770,1.4471512
54771,1.3435689
54772,1.8623818
54773,1.6150978
54774,1.829421
54775,2.2894878
54776,1.840717
54777,1.8216568
54778,2.0856566
54779,1.2964574
54780,1.8666507
54781,2.048865
54782,1.6585975
54783,2.0219386
54784,2.317402
54785,2.4008873
54786,2.0761137
54787,2.0811882
54788,2.2554367
54789,1.745938
54790,2.2194874
54791,1.8603003
54792,1.3871579
54793,1.9046414
54794,1.96036
54795,1.9133772
54796,2.1397808
54797,2.3224173
54798,2.5537279
54799,1.5328016
54800,1.7694283
54801,1.8980331
54802,2.1385002
54803,1.9675201
54804,1.4154227
54805,2.073659
54806,2.111988
54807,2.4213579
54808,2.1137424
54809,1.8215622
54810,2.2224586
54811,1.7215466
54812,1.711483
54813,1.6697412
54814,1.7899417
54815,2.0490184
54816,1.0903168
54817,1.7221031
54818,1.9455175
54819,1.8104091
54820,1.7050995
54821,2.4965112
54822,2.0974379
54823,2.2887423
54824,1.6131244
54825,2.1628392
54826,1.4514328
54827,1.6343418
54828,2.3289785
54829,2.0987797
54830,1.9246868
54831,2.4162061
54832,1.5642818
54833,2.3062544
54834,1.8319347
54835,2.174502
54836,2.1867578
54837,1.8514799
54838,2.083224
54839,2.1021366
54840,1.4680978
54841,2.1845968
54842,1.5614287
54843,2.347436
54844,2.3633928
54845,1.9253187
54846,1.9943091
54847,2.3895724
54848,2.1576834
54849,1.8131506
54850,1.3287958
54851,2.2162902
54852,1.9801593
54853,2.304569
54854,2.0417647
